mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
Atlas Fondations,"7 Rue le Bouvier, 92340 Bourg-la-Reine",atlas-fondations.fr,01 45 36 89 90,True
SIPP,"42 Rue Monge, 75005 Paris",sippgroupe.com,01 64 19 19 54,True
Chubb European Group SE,"Tour Carpe Diem, 31 Pl. des Corolles, 92400 Courbevoie",chubb.com,01 80 20 15 45,True
NA,NA,NA,NA,NA
WALLIX,"250 bis Rue du Faubourg Saint-Honoré, 75008 Paris",wallix.com,01 53 42 12 81,True
Un temps pour vous,"45 Rue Crozatier, 75012 Paris",untempspourvous.fr,01 45 44 45 91,True
AXIANS RAIL IDF,"2 Rue de l'Aulnaye Dracourt, 91300 Massy",NA,NA,True
Astoria Securite,"34 Boulevard Exelmans, 75016 Paris",NA,NA,False
Almavia CX (siège),"18 Rue d'Hauteville, 75010 Paris",almaviacx.com,01 48 00 05 71,True
59 Immobilier,"34-40 Rue Henri Regnault, 92400 Courbevoie",NA,01 86 52 96 28,True
Precilens,"25 Rue Auguste Perret, 94000 Créteil",lentilledenuit.com,01 45 13 18 45,True
Maisons de Famille Villa Lecourbe,"286 Rue Lecourbe, 75015 Paris",maisonsdefamille.com,01 72 36 11 00,True
RGIS Spécialistes en Inventaire Siège Social,"Le Polaris, 76 Av. Pierre Brossolette, 92240 Malakoff",rgis.fr,01 40 92 00 20,True
EHPAD Résidence Médicis Évry,"35 Bd Decauville, 91000 Évry-Courcouronnes",medicisevry.com,01 69 36 02 60,True
DCM Usimeca - DCM ATN,"45 Av. des Guilleraies, 92000 Nanterre",dcm.fr,01 41 37 52 70,True
Delcourt Ferroviaire,"9 Rue Louise de Vilmorin, 91540 Mennecy",delcourtrail.fr,01 61 61 84 60,True
Finaxys,"[P] la Défense, Tour Initiale, 1 Terrasse Bellini Tour Initiale Paris, 92800 Puteaux",finaxys.com,01 71 11 35 80,True
HUGO BOSS France SAS - Siège/Headoffice,"2 Pl. du Palais Royal, 75001 Paris",hugoboss.com,01 44 17 16 70,True
Urban Logistique,"2 Rue du Groupe Manouchian, 78990 Élancourt",urban-group.com,01 30 68 54 00,True
Travail Au Clair,"1 Rue Léopold Bellan, 75002 Paris",NA,01 53 40 89 36,True
CHANEL Saint Honoré,"382 Rue Saint-Honoré, 75001 Paris",popupstore.chanel.com,01 44 50 72 62,False
Event Thai Traiteur,"10 Rue Henri Dunant, 94550 Chevilly-Larue",NA,01 45 60 99 99,True
EHPAD Les Jardins de Thiais,"61 Av. René Panhard, 94320 Thiais",lesjardinsdethiais.com,01 58 42 21 30,True
NA,NA,NA,NA,NA
Etam Lingerie et Prêt-à-porter,"57/59 Rue Henri Barbusse, 92110 Clichy",etam.com,01 42 70 84 75,True
EHPAD Résidence Rabelais,"4 Rue Rabelais, 92600 Asnières-sur-Seine",residencerabelais.com,01 40 86 48 60,True
Safic-Alcan,"13 Cr Valmy, 92800 Puteaux",safic-alcan.com,01 46 92 64 64,True
Vitalliance Courbevoie - Aide à domicile,"5 Rue Blondel, 92400 Courbevoie",vitalliance.fr,01 41 10 05 03,True
Huawei Technologies France,"18 Quai du Point du Jour, 92100 Boulogne-Billancourt",huawei.com,01 46 20 60 60,True
E.Leclerc PROVINS,"Zi, Av. de la Voulzie, 77160 Provins",e.leclerc,01 60 67 61 62,True
Invivoo,"LA DÉFENSE CEDEX FR, 100-101 Terr. Boieldieu, 92042 Paris",invivoo.com,01 80 88 70 00,True
Eni Gas & Power France SA,"30-32 Rue Victor Hugo CS 10232, 92532 Levallois-Perret Cedex",fr.eni.com,09 70 72 57 07,True
Nutricia Nutrition Clinique SAS,"17 Rue des 2 Gares, 92500 Rueil-Malmaison",nutricia.fr,01 49 48 47 00,True
Clinalliance SMR Pierrefitte-sur-Seine,"32 Av. Victor Hugo, 93380 Pierrefitte-sur-Seine",clinalliance.fr,01 49 98 99 00,True
Sonepar France Interservices,"20 Quai du Point du Jour, 92100 Boulogne-Billancourt",sonepar.com,01 46 73 95 30,True
ABC arbitrage,"18 Rue du 4 septembre, 75002 Paris",abc-arbitrage.com,01 53 00 55 00,True
ACA Sécurité,"16 Rue Béranger, 92100 Boulogne-Billancourt",linkedin.com,01 46 20 31 08,True
Château de Versailles Spectacles,"Grille du Dragon Pavillon des Roulettes, 78000 Versailles",chateauversailles-spectacles.fr,01 30 83 78 89,True
Qualitel,"136 Bd Saint-Germain, 75006 Paris",qualite-logement.org,01 42 34 53 00,True
Arvato services healthcare,"3 Rue des Temps Modernes, 77600 Chanteloup-en-Brie",arvato-supply-chain.fr,01 64 77 44 00,False
Hilton Paris Opéra,"108 Rue Saint-Lazare, 75008 Paris",hilton.com,01 40 08 44 44,True
Carrefour Evry Siège social,"ZAE St Guénault, 1 Rue Jean Mermoz 1, 91080 Chevilly-Larue",carrefour.fr,01 60 91 37 37,True
Velvet Consulting,"64 Rue La Boétie 6 ème étage, 75008 Paris",velvetconsulting.com,01 53 34 68 56,True
Hôtel Lutetia,"45 Bd Raspail, 75006 Paris",hotellutetia.com,01 49 54 46 00,True
GROUPE CRIT,"6 Rue Toulouse Lautrec, 75017 Paris",groupe-crit.com,01 49 18 55 55,True
Édition Larousse,"21 Rue du Montparnasse, 75283 Paris",editions-larousse.fr,01 44 39 44 00,True
Novo Nordisk,"Carré Michelet, 12 Cr Michelet, 92800 Puteaux",novonordisk.fr,01 41 97 66 00,True
Elengy,"11 Av. Michel Ricard, 92270 Bois-Colombes",elengy.com,NA,True
Hôpital privé de Marne-la-Vallée - Ramsay Santé,"Hôpital Privé de Marne-la-Vallée, 33 Rue Léon Menu, 94360 Bry-sur-Marne",ramsaysante.fr,01 49 14 80 00,True
EHPAD Résidence Océane,"23 Rue Raoul Wallenberg, 75019 Paris",oceaneparis.com,01 78 09 92 20,True
Siège Brico Dépôt,"30-32 Rue de la Tourelle, 91310 Longpont-sur-Orge",bricodepot.fr,01 69 63 05 00,True
ERCT,"86 Av. Georges Clemenceau, 94360 Bry-sur-Marne",erct-construction.fr,01 48 82 00 31,True
Maison de Retraite du Château Plessis Picard,"Route des Poiriers 545, Route d'Ourdy, 77550 Réau",maisonretraite-chateauplessis-picard.fr,01 60 63 66 20,True
Crédit Agricole Assurances,"16-18 Bd de Vaugirard, 75015 Paris",credit-agricole.fr,01 43 23 03 33,False
Transport HM,"4 Rte Charles Tillon, 94310 Orly",NA,01 48 53 48 09,False
AGH Consulting,"18 Rue Hélène et François Missoffe, 75017 Paris",agh-consulting.com,01 49 53 02 82,True
VMware France,"[P] la Défense, 100-101 Terr. Boieldieu, 92042 Paris",vmware.com,01 47 62 79 00,True
IDEAL Meetings & Events : Organisation de séminaires et événements d'entreprise,"53 Rue Raspail, 92300 Levallois-Perret",idealmeetingsevents.fr,01 45 72 07 14,True
Dam-Dis,"544 Av. André Ampère, 77190 Dammarie-les-Lys",NA,NA,True
Thémis Conseil,"42 Rue de Bellevue, 92100 Boulogne-Billancourt",themisconseil.fr,01 78 89 35 00,True
Groupe Vital - La Garenne Colombes,"12 Rue Raymond Ridel, 92250 La Garenne-Colombes",groupe-vital.com,01 46 13 06 06,True
ADA | Location voiture et utilitaire Gennevilliers,"63 Rue du Moulin de Cage, 92230 Gennevilliers",ada.fr,01 47 94 94 92,True
Prest DIstribution,"11/13 Bd de l'Europe, 91320 Wissous",prest-distribution.fr,01 60 11 93 71,True
NA,NA,NA,NA,NA
Résidence Hippocrate,"2 Chem. de la Croix Blanche, 92290 Châtenay-Malabry",hermes-sante.fr,01 55 52 01 52,True
Sinclair Ressources (Sarl),"102 Bd Malesherbes, 75017 Paris",sinclairressources.com,01 40 29 09 50,True
Alain Bensoussan Avocats,"58 Bd Gouvion-Saint-Cyr, 75017 Paris",alain-bensoussan.com,01 82 73 05 05,True
Impact Sales & Marketing,"116 Rue Victor Hugo 102, 92300 Levallois-Perret",agence-impact.com,01 41 27 91 00,True
Citypharma,"26 Rue du Four, 75006 Paris",pharmacie-citypharma.fr,01 46 33 20 81,True
NA,NA,NA,NA,NA
Korporate,"Le Cézanne, 35 Allée des Impressionistes, 93420 Villepinte",korporate.fr,01 41 40 00 40,False
Sewan | Opérateur Cloud & Telecom,"2 Cité Paradis, 75010 Paris",sewan.fr,01 76 21 00 00,True
Stef Sld St Ouen Auchan,"Av. de la Haute Borne, 95310 Saint-Ouen-l'Aumône",stef.com,NA,False
TEMPEOL SASU,"Seine avenue, 2/8 Rue Sarah Bernhardt, 92600 Asnières-sur-Seine",tempeol.fr,01 49 98 13 60,True
Mobika,"Parc d'Activité la Porte de l'Ile-de-France, 78660 Ablis",mobika.fr,01 30 46 01 15,True
Assoc Africa Maison Retraite,"22 Rue de Plaisance, 94130 Nogent-sur-Marne",NA,01 48 71 19 94,True
Semi-Maessa France,"20 Rue Louis Armand, 75015 Paris",NA,01 40 60 90 06,True
Energisme,"88 Av. du Général Leclerc, 92100 Boulogne-Billancourt",energisme.com,01 81 89 33 90,True
LCC France,"17 Bd du Mont d'Est, 93160 Noisy-le-Grand",NA,01 83 64 80 27,True
PRAETORIAN TRAJAN,"30 - 31 Rue des Clotais, 94360 Bry-sur-Marne",praetoriantrajan.fr,01 41 77 96 73,True
Algofi,"20 Av. de l'Opéra, 75001 Paris",algofi.fr,01 44 50 25 50,True
Visea Consulting,"33 Av. Mozart, 75016 Paris",viseaconsulting.com,01 80 49 13 00,True
La Compagnie des Familles,"47 Rue Alexandre Dumas, 75011 Paris",lacompagniedesfamilles.com,01 78 09 89 10,True
Les Coccinelles,"33 Rue Ernest Renan, 94200 Ivry-sur-Seine",NA,01 56 20 26 00,True
Regie de Quartiers Tela 13,"52 Rue du Javelot, 75013 Paris",tela13.org,01 45 83 92 03,True
Netcom Group,"41 Rue Delizy, 93500 Pantin",netcom-group.fr,0 826 10 56 05,True
Sixt,"20 Pass. des Récollets, 75010 Paris",sixt.fr,01 42 05 79 43,False
Intermarché SUPER Ris Orangis,"Domaine de l'Aunette, 80 Av. de la Libération N7, 91130 Ris-Orangis",intermarche.com,01 69 06 05 84,True
Aldea,"2 Rue Kléber, 92300 Levallois-Perret",aldea.fr,01 46 17 01 10,False
Agence Qualitat Expertises,"92 Bd Victor Hugo, 92110 Clichy",qualitat.fr,01 41 27 93 47,True
EXIRYS,"70 Rue de Ponthieu, 75008 Paris",exirys.fr,01 56 88 00 60,True
Serimax,"346 Rue de la Belle Étoile, 90023 Roissy-en-France",serimax.com,01 56 48 90 50,True
Hi Rungis Plus Dupas,"2 Rue de la Corse, 94150 Rungis Complexe",rungisplusdupas.paris,01 46 87 35 17,True
EHPAD Résidence Alphonse Daudet,"55 bis Rue du Trosy, 92140 Clamart",residencealphonsedaudet.com,01 71 10 86 63,True
Grpt Paris Inter Baill Surveill GPIS Paris,"8 Bd Berthier, 75017 Paris",NA,01 73 74 98 42,True
Havas Paris,"29 Quai de Dion Bouton, 92800 Puteaux",havasparis.com,01 58 47 93 93,True
Arte Charpentier,"Maison Mozart, 8 Rue du Sentier, 75002 Paris",arte-charpentier.com,01 55 04 13 00,True
Proxiad,"47 Rue de Ponthieu, 75008 Paris",proxiad.com,01 44 83 83 70,True
McDonald's,"Denfert, 5 Av. du Général Leclerc, 75014 Paris",restaurants.mcdonalds.fr,01 42 18 03 78,True
Carrosserie la Chapelle,"55 Chem. de la Chapelle Saint-Antoine, 95300 Ennery",NA,06 19 69 70 74,False
Red Bee Media,"Le Sextant, 2 Ter Rue Louis Armand, 75015 Paris",NA,01 70 99 00 10,False
Acrelec Group,"2 Rue Louis de Broglie, 77400 Saint-Thibault-des-Vignes",acrelec.com,01 72 03 24 10,True
Otsuka Pharmaceutical France,"L’Atria, 1-15 Av. Edouard Belin, 92500 Rueil-Malmaison",otsuka-europe.com,01 47 08 00 00,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Calypso Services,"Parc des Barbanniers, 1 Pl. du Village, 92230 Gennevilliers",calypso-services.com,01 41 32 06 94,True
APILOG Automation,"3 Rue Galvani, 91300 Massy",apilog.com,01 69 19 76 00,True
Marie Brizard Wine & Spirits France,"10-12 Av. du Général de Gaulle, 94220 Charenton-le-Pont",fr.mbws.com,01 46 82 05 05,True
Lesaffre Frères SA,"Rte de Paris, 77370 Nangis",sucrerie-lesaffre.fr,01 64 60 23 90,False
ObjectifCode - Centre d'examen du code de la route Paris,"34 Rue Abel Hovelacque, 75013 Paris",objectifcode.sgs.com,01 41 24 86 26,False
CDC Habitat,"31-33 Av. Pierre Mendès-France, 75013 Paris",groupe-cdc-habitat.com,01 55 03 30 00,False
Groupe Pomona - TerreAzur / PassionFroid / EpiSaveurs / Délice et Création / Saveurs d'Antoine,"3 Av. du Dr Ténine, 92160 Antony",groupe-pomona.fr,01 55 59 61 00,True
Transport Edelweiss,"13 Rue des Ateliers, 91350 Grigny",transport-edelweiss.com,01 69 45 41 60,True
Evea Group,"199 bureaux de la Colline, Accès : 1 rue Royale, Bâtiment C - 2ème étage, 92210 Saint-Cloud",NA,01 58 75 79 00,True
Clinalliance Ehpad Repotel Gennevilliers,"49 Rue du Pont d'Argenteuil, 92230 Gennevilliers",clinalliance.fr,01 47 94 66 66,True
Aravati,"26 Rue Laffitte, 75009 Paris",aravati.fr,01 55 74 76 76,True
Apside Paris,"6 Rue Paul Baudry, 75008 Paris",apside.com,01 41 10 01 61,True
Microport CRM,"4 Av. Réaumur, 92140 Clamart",crm.microport.com,01 46 01 33 33,True
Clinalliance Ehpad Repotel Voisins-le-Bretonneux,"38 Rue aux Fleurs, 78960 Voisins-le-Bretonneux",clinalliance.fr,01 61 37 29 29,True
Châteauform' City Le Cnit,"2 Pl. de la Défense, 92053 Puteaux",chateauform.com,01 30 28 69 69,False
EOLFI,"10 Pl. de Catalogne, 75014 Paris",eolfi.com,01 40 07 95 00,True
Locaser,"15 Rue des Sablons, 75116 Paris",locaser-interim.com,01 45 06 58 78,False
103 Grenelle,"103 Rue de Grenelle, 75007 Paris",NA,NA,True
Versailles Habitat,"8 Rue Saint-Nicolas, 78000 Versailles",versailles-habitat.fr,01 30 84 09 00,True
EHPAD Les Jardins Médicis Provins,"20 Rue du Colonel Arnaud Beltrame, 77160 Provins",medicisprovins.com,01 64 00 66 66,True
EHPAD Résidence du Parc Meudon,"60 All. de la Forêt, 92360 Meudon",residencemeudon.com,01 41 36 04 10,True
NA,NA,NA,NA,NA
Manei Lift,"10/12 Bd Louise Michel Bat B2, 92230 Gennevilliers",manei-lift.fr,01 46 52 68 10,True
Nomios Paris | Solutions de cybersécurité et réseaux,"5B Rue Mahias, 92100 Boulogne-Billancourt",nomios.fr,01 41 10 28 40,True
Cité de l'architecture et du patrimoine,"1 Pl. du Trocadéro et du 11 Novembre, 75116 Paris",citedelarchitecture.fr,01 58 51 52 00,True
"Sponsorisé
Matmut Assurances","4 Pl. de la République, 93400 Saint-Ouen-sur-Seine",matmut.fr,01 40 12 42 95,False
Siège Val d'Oise Habitat,"Pontoise Cedex, 1 Av. de la Palette CS 20716, 95031 Cergy",valdoisehabitat.fr,01 34 41 64 64,True
Etam Lingerie et Prêt-à-porter,"57/59 Rue Henri Barbusse, 92110 Clichy",etam.com,01 42 70 84 75,True
"Sponsorisé
UNDIZ","59 Rue Henri Barbusse, 92110 Clichy",NA,01 55 90 70 00,False
JEMS,"8 Rue de l'Hôtel de ville, 92200 Neuilly-sur-Seine",jems-group.com,NA,True
Game Source Studio,"10 Av. de l'Entreprise, 95800 Cergy",virtuosgames.com,01 34 24 31 40,True
Nextpharma SAS Limay,"17 Rte de Meulan, 78520 Limay",nextpharma.com,01 30 98 38 21,True
CHANEL - BUREAUX,"135 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",chanel.com,01 58 37 40 00,True
Allianz Trade en France,"Tour First, 1 Pl. des Saisons, 92400 Courbevoie",allianz-trade.fr,01 84 11 50 54,False
COMEARTH,"8 bis Bd Dubreuil, 91400 Orsay",comearth-france.com,01 69 93 09 30,True
Pian Entreprise,"6-8 Rue Victor Baltard, 77410 Claye-Souilly",NA,01 60 94 20 79,True
Heroiks Media,"68 Rue Marjolin, 92300 Levallois-Perret",heroiks.com,01 70 98 98 00,True
NA,NA,NA,NA,NA
Maisons de Famille Les Etangs,"13 Rue du Petit Mennecy, 91540 Mennecy",maisonsdefamille.com,01 64 57 00 38,True
Colgate-Palmolive Company,"9-11 Rue du Débarcadère, 92700 Colombes",colgateprofessional.fr,01 47 68 66 70,True
Loomis France,"ZAC du Marcreux, 20 Rue Marcel Carné, 93300 Aubervilliers",loomis.fr,01 41 61 24 94,True
Etf Services,"10 Av. de l'Entreprise, 95800 Cergy",NA,NA,True
Groupe AFNOR,"11 Rue Francis de Pressensé, 93210 Saint-Denis",afnor.org,01 41 62 80 00,True
Groupe AFNOR,"11 Rue Francis de Pressensé, 93210 Saint-Denis",afnor.org,01 41 62 80 00,True
CGM NET,"Le Capitole, 55 Av. des Champs Pierreux, 92000 Nanterre",cgm.com,01 47 16 20 00,False
Because Music,"173 Rue du Faubourg Poissonnière, 75009 Paris",because.tv,01 53 21 53 21,True
Valeo Systèmes De Contrôle Moteur,"14 Av. des Beguines, 95800 Cergy",valeo.com,01 34 33 13 00,True
People And Baby,"9 Av. Hoche Immeuble A, 75008 Paris",people-and-baby.com,01 58 05 18 70,True
NA,NA,NA,NA,NA
Smed,"8 Av. de l'Europe, 77600 Bussy-Saint-Georges",NA,01 64 76 53 13,True
FEV France S.A.,"11 Rue Denis Papin, 78190 Trappes",fev.com,01 30 13 07 07,True
EHPAD Résidence du Plateau,"1 bis Rue Paul Vaillant Couturier, 91200 Athis-Mons",residence-le-plateau.com,01 69 54 37 00,True
Résidence Le Château de Louche,"59 Rue du Général de Gaulle, 77410 Annet-sur-Marne",chateau-de-louche.com,01 60 94 97 00,True
IPSEN,"65 Quai Georges Gorse, 92100 Boulogne-Billancourt",ipsen.com,01 58 33 50 00,True
SES-imagotag,"55 place Nelson Mandela 92024, Nanterre",ses-imagotag.com,01 34 34 61 61,True
Acadis,"24 Rue Cousté, 94230 Cachan",NA,01 47 40 16 33,True
Emi Tertiaire,"7 Rue des Vieilles Vignes, 77183 Croissy-Beaubourg",emi-tertiaire.fr,01 69 67 70 10,True
NA,NA,NA,NA,NA
Nest34,"34 Av. des Champs-Élysées, 75008 Paris",nest34.com,01 42 56 20 34,False
Teamwill,"[P] la Défense, Tour Eqho, 2 Av. Gambetta, 92400 Courbevoie",teamwillgroup.com,01 79 36 36 36,True
Suez,"Tour CB21, 16 Pl. de l'Iris, 92040 Courbevoie",suez.com,01 58 81 20 00,False
Audioptic Trade Services,"5 Av. Newton, 92140 Clamart",groupement-optic2000.com,01 41 23 20 00,True
SYNLAB Gestion,"60/62 Rue d'Hauteville, 75010 Paris",synlab.fr,NA,True
Association Diocésaine de Nanterre,"85 Rue de Suresnes, 92000 Nanterre",diocese92.fr,01 41 38 12 30,True
Argain,"Amiral 2, 15 Rue Rouget de Lisle, 92130 Issy-les-Moulineaux",argain.fr,01 83 62 14 28,True
WONDERBOX,"71 Rue Desnouettes, 75015 Paris",wonderbox.fr,09 77 40 41 41,True
Les Cedres,"42 Rue du Mail, 91600 Savigny-sur-Orge",residencelescedres.com,01 69 24 13 13,True
PIXID,"53 Rue du Capitaine Guynemer, 92400 Courbevoie",pixid.fr,01 41 16 34 00,True
ARYZTA FRANCE,"ZAC du Bel Air, 14, 16 Av. Joseph Paxton, 77164 Ferrières-en-Brie",aryztafoodsolutions.fr,01 64 11 64 01,True
Capgemini 147,"147 Quai du Président Roosevelt, 92130 Issy-les-Moulineaux",capgemini.com,01 57 99 00 00,False
Capgemini 147,"147 Quai du Président Roosevelt, 92130 Issy-les-Moulineaux",capgemini.com,01 57 99 00 00,False
Angelina Paris,"226 Rue de Rivoli, 75001 Paris",angelina-paris.fr,01 42 60 82 00,True
Praxedo,"28 Rue de Mogador, 75009 Paris",praxedo.fr,01 40 33 79 79,True
Volvo Car France,"131-151 Rue du 1er Mai, 92000 Nanterre",volvocars.com,01 56 83 54 00,True
Intersec,"102 Terr. Boieldieu, 92800 Puteaux",intersec.com,01 55 70 33 33,True
Recocash,"1 Rue de Clairefontaine, 78120 Rambouillet",recocash.com,01 34 57 37 00,True
La Toque Magazine,"8 Cité Paradis, 75010 Paris",latoque.fr,04 90 04 65 65,False
Monoprix,"71 Rue Saint-Antoine, 75004 Paris",monoprix.fr,01 42 74 13 73,True
bergams,"1 Rue de l'Avenir, 91350 Grigny",NA,01 69 54 19 00,True
Ce Trophy,"4 Rue Pelloutier, 77183 Croissy-Beaubourg",NA,01 64 11 97 68,True
Substipharm,"24 Rue Erlanger, 75016 Paris",substipharm.com,NA,True
Forch,"9 Rue des Quatre Pommiers, 77950 Montereau-sur-le-Jard",forch.fr,01 64 14 48 48,True
HACH,"8 Mail Barthélémy Thimonnier, 77185 Lognes",fr.hach.com,0 820 20 14 14,True
STET,"Tour Coeur Défense, 100 Espl. du Général de Gaulle, 92932 Courbevoie",stet.eu,01 55 23 55 00,True
PMO,"14 Rue La Fayette, 75009 Paris",pm-org.com,09 72 40 89 02,True
Assist Controle Gestion Securite,"14 Rue de Mantes, 92700 Colombes",NA,01 75 84 80 03,True
Rexel France - Siège social,"13 Bd du Fort de Vaux, 75017 Paris",rexel.fr,01 55 50 00 00,True
Les Dauphins,"1 Av. de la Trentaine, 77500 Chelles",lesdauphins.fr,01 64 26 11 11,True
DELANE SI,"59 Rue Yves Kermen, 92100 Boulogne-Billancourt",delanesi.com,01 71 16 11 11,True
Ringover Group,"50 bis Rue Maurice Arnoux, 92120 Montrouge",ringover.com,01 84 80 08 00,True
Services d’aide et d’accompagnement -Relais Paris Sud,"12 Rue Boyer-Barret, 75014 Paris",NA,01 45 42 29 29,False
Destia Le Chesnay - Aide à domicile,"35 Rte de Rueil, 78150 Le Chesnay-Rocquencourt",destia.fr,01 39 54 15 00,True
BDO,"43-47 Av. de la Grande Armée, 75116 Paris",bdo.fr,01 58 36 04 30,True
NA,NA,NA,NA,NA
OEMServices,"86 Rte de Roissy, 93290 Tremblay-en-France",oemservices.aero,01 72 02 23 00,True
Amorino,"13 Chem. des Chaudronniers, 94310 Orly",amorino.com,01 53 14 57 00,False
Ximi,"174 bureaux de la colline, 1 Rue Royale Bâtiment B, 92210 Saint-Cloud",ximi.fr,01 74 71 48 15,True
Tikehau Capital Advisors,"32 Rue de Monceau, 75008 Paris",NA,01 40 06 26 26,True
Innovateam,"114 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",innovateam.com,01 41 92 50 00,True
Guess France Showroom,"21 Rue Bachaumont, 75002 Paris",guess.eu,01 73 02 54 54,True
Nexeo Groupe,"19 Rue du Rocher, 75008 Paris",nexeo.fr,01 40 82 79 00,False
Equidia,"165 Bd de Valmy, 92700 Colombes",equidia.fr,01 46 52 89 00,True
NRJ 12,"48 Av. Théophile Gautier, 75016 Paris",nrj-play.fr,01 40 71 40 00,True
Groupe La Française,"128 Bd Raspail, 75006 Paris",la-francaise.com,01 44 56 10 00,True
Snapcom,"16-20 Rue Louis Rameau, 95870 Bezons",snapcom.eu,01 84 86 15 37,True
NA,NA,NA,NA,NA
Résidence Sofia,"26 Rue de Concy, 91330 Yerres",facebook.com,01 69 40 50 00,True
AUXI'life 75,"13 Rue Rémy Dumoncel, 75014 Paris",auxilife.fr,01 47 66 12 34,True
ELSE,"49 Rue Berger, 75001 Paris",elseparis.fr,01 40 41 08 78,False
Talan,"14 Rue Pergolèse, 75116 Paris",talan.com,01 42 97 96 96,True
TimeOne Group,"114 Rue Victor Hugo, 92300 Levallois-Perret",timeonegroup.com,NA,True
Bartle,"13 Rue de Liège, 75009 Paris",bartle.fr,01 48 24 20 66,True
Amelis groupe Sodexo Paris - Aide à domicile,"5 Rue Jules Lefebvre, 75009 Paris",amelis-services.com,01 56 58 51 20,True
GE Power Conversion (siège),"18 Av. du Québec, 91140 Villebon-sur-Yvette",gepowerconversion.com,NA,True
Lenovo,"20 Rue des 2 Gares, 92500 Rueil-Malmaison",lenovo.com,01 55 70 40 56,True
Harmonie Technologie,"42 Rue Washington, 75008 Paris",harmonie-technologie.com,01 73 54 30 00,True
Qualixo,"23-25 Av. du Dr Lannelongue, 75014 Paris",NA,01 42 31 02 03,True
Renée Costes Viager,"84 R. de Lévis, 75017 Paris",costes-viager.com,0 800 96 09 00,True
Aski-da,"157 Bd Macdonald, 75019 Paris",askida-taldea.com,01 83 79 17 60,True
Super U et Drive,"30 Rue de la Demenerie, 78330 Fontenay-le-Fleury",coursesu.com,01 30 07 11 70,True
Uniprotect,"143 bis Rue Yves le Coz Hall A, 78000 Versailles",uniprotect.fr,01 39 20 10 10,True
EHPAD Résidence Les Adrets,"21-23 Rue Morice, 92110 Clichy",residencelesadrets.com,01 47 30 51 20,True
Dechra Veterinary Products,"60 Av. du Centre, 78180 Montigny-le-Bretonneux",dechra.fr,NA,True
ESP Sécurité,"6 Rue Jean Pierre Timbaud, 78390 Montigny-le-Bretonneux",esp-securite.fr,01 34 82 07 03,True
Believe,"24 Rue Toulouse Lautrec, 75017 Paris",believe.com,01 53 09 34 00,True
Falcon Security,"46 Rue d'Aboukir, 75002 Paris",falcon-security.fr,01 83 64 12 85,True
Association Germinale,"26 Rue des Frères Lumière, 77100 Meaux",germinale.org,01 64 33 26 35,True
Mac Security Privee,"8 Bd Dubreuil, 91400 Orsay",macsecurity.fr,01 69 29 92 52,False
Vigilence Alliance Securite,"14 Rue de Thionville, 75019 Paris",NA,01 42 01 71 15,False
Aktys groupe,"37 Rue Pierre Brasseur, 77100 Meaux",aktysgroupe.fr,01 64 35 15 99,False
Groupe CAPFI,"25-27 Pl. de la Madeleine, 75008 Paris",capfi.fr,01 77 32 19 40,True
Groupe Exelmans,"21 Rue de Téhéran, 75008 Paris",exelmans.com,01 45 20 20 23,True
Fast Beauty Retailing Sas,"54 Rue de Clichy, 75009 Paris",fastbeautyretailing.com,NA,False
G2S Sécurité,"9 Boulevard Paul Vaillant Couturier, 93100 Montreuil",g2s-securite.com,01 42 87 03 55,False
ASSADIA Boulogne Billancourt - Garde d'enfants intelligente à domicile,"49 Rue du Dôme, 92100 Boulogne-Billancourt",boulogne.assadia.fr,01 46 21 10 97,True
Super U et Drive,"6 ALLEE BUISSONNIERE, 77186 Noisiel",coursesu.com,01 60 33 33 33,True
Destia Paris - Aide à domicile,"13 Rue Niépce, 75014 Paris",destia.fr,01 85 73 32 47,True
ACSI,"1 bis Bd Cotte, 95880 Enghien-les-Bains",NA,01 39 31 05 77,False
Safran,"61 Rue Pierre Curie, 78370 Plaisir",safran-group.com,01 61 34 23 23,True
Benefit Cosmetics Boutique & BrowBar lounge,"56 Rue Tiquetonne, 75002 Paris",paris.benefitboutiques.com,01 40 13 72 12,False
Entreprise Adaptée LOXY,"21 Rue Saint-Hilaire, 95310 Saint-Ouen-l'Aumône",loxy.fr,01 30 30 40 21,True
BFM TV,"2 Rue du Général Alain de Boissieu, 75015 Paris",bfmtv.com,01 87 25 67 89,True
Office Public Plaine Commune Habitat,"5bis Rue Danielle-Casanova, 93207 Saint-Denis",oph-plainecommunehabitat.fr,01 48 13 93 33,True
Circles France,"19 Rue du Dôme, 92100 Boulogne-Billancourt",circles.com,01 46 99 87 68,True
Euro Trave,"18 Rue de l'Escouvrier, 95200 Sarcelles",NA,NA,True
Parc Des Nations,"383 Rue de la Belle Étoile, 95700 Roissy-en-France",NA,NA,False
Aldebaran,"43 Rue du Colonel Pierre Avia, 75015 Paris",aldebaran.com,01 77 37 17 52,True
Le Confort à Domicile - Confadom,"4 Av. de Stalingrad, 93240 Stains",confadom.com,01 48 22 83 07,True
EHPAD Résidence Médicis Argenteuil,"74 Bd Héloïse, 95100 Argenteuil",medicisargenteuil.com,01 34 34 42 00,True
