mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
celio,"21 Rue Blanqui, 93400 Saint-Ouen-sur-Seine",celio.com,09 69 32 34 20,True
Cogeferm Ferrières en Brie,"Avenue Joseph Froelicher Zac Le Parc du, All. du Bel air, 77164 Ferrières-en-Brie",cogeferm.fr,01 60 54 39 39,True
BMC Software,"10th Floor Tower A, 100 Espl. du Général de Gaulle, 92400 Paris",bmcsoftware.fr,01 57 00 61 00,True
ATS (ATS-ATPE Département Ascenseurs),"58 Rue de Neuilly Parc des Guillaumes Bât E2, E3, 93130 Noisy-le-Sec",ats-ascenseurs.com,01 80 60 65 00,False
Synerlink,"Rue de la Boulaye, 95650 Puiseux-Pontoise",synerlink.com,01 30 15 29 30,False
Le Trait d'Union de Verrières-le-Buisson TUVB,"Pl. Charles de Gaulle, 91370 Verrières-le-Buisson",tuvb.org,01 69 53 11 24,True
Gondoire,77600 Jossigny,NA,NA,False
Clinique de l'Ange Gardien - Ramsay Santé,"Av. Léopold Bellan, 77260 Chamigny",ramsaysante.fr,01 75 78 61 00,True
Centre médical et dentaire - COSEM Auber,"9 Rue Boudreau, 75009 Paris",centre-medical-auber.fr,01 55 56 62 51,True
NA,NA,NA,NA,NA
LeasePlan France,"274 Av. Napoléon Bonaparte, 92500 Rueil-Malmaison",leaseplan.fr,01 56 84 10 10,True
Stef SA,"93 Bd Malesherbes, 75008 Paris",stef.com,01 40 74 29 00,True
CAHPP,"20 Rue Richer, 75009 Paris",cahpp.eu,01 55 33 60 00,True
GH2E,"11 Rue Henri Dunant, 91070 Bondoufle",NA,NA,True
Hôpital La Porte Verte,"6 Av. du Maréchal Franchet d'Esperey, 78000 Versailles",hopitalporteverte.com,01 39 63 74 00,True
Orchestre de chambre de Paris,"221 Av. Jean Jaurès, 75019 Paris",orchestredechambredeparis.com,09 70 80 80 70,True
Sage,"10 Pl. de Belgique, 92250 La Garenne-Colombes",sage.com,0 810 30 30 30,True
ATELIERS RALLION E.S.A.T. PARIS,"88 Rue d'Aubervilliers, 75019 Paris",NA,01 40 37 55 19,False
ENVEA (ex Environnement SA),"111 Bd Robespierre, 78300 Poissy",envea.global,01 39 22 38 00,True
La Française,"128 Bd Raspail, 75006 Paris",la-francaise.com,01 44 56 10 00,True
Christie's,"9 Av. Matignon, 75008 Paris",christies.com,01 40 76 85 85,True
A.F.E.M.,"306 Bis Rue Marc Seguin, 77190 Dammarie-les-Lys",afem.com,01 64 79 50 30,True
Cobra Parmentier (Paris 11),"66 Ave Parmentier, 75011 Paris",cobra.fr,01 49 29 10 50,True
Ambassade du Qatar,"1 Rue de Tilsitt, 75008 Paris",paris.embassy.qa,01 45 51 90 71,True
NA,NA,NA,NA,NA
AFTRAL Siège Social,"46 Av. de Villiers, 75017 Paris",aftral.com,0 809 90 89 08,True
Transdev Valmy - COB de Saint-Gratien,"1 Chem. du Clos Saint-Paul, 95210 Saint-Gratien",iledefrance-mobilites.fr,01 34 28 41 90,True
Mapa SAS,"420 rue d'Estiennes d'Orves, 92705 Colombes",mapaetmoi.fr,01 49 64 22 00,True
Europe Surveillance,"17 Rue des Petits Hôtels, 75010 Paris",europe-surveillance.com,01 48 24 08 70,True
Takasago,"12 Rue Torricelli, 75017 Paris",takasago.com,NA,True
EHPAD Notre Dame D'Espérance,"1 Bd du Maréchal Joffre, 91490 Milly-la-Forêt",NA,01 64 98 10 00,True
Association De Soins Et Services A Domicile .,"24 Rue du Colonel Picot, 77000 Melun",assadrm.com,01 64 38 47 17,True
Chauffeur privé Paris | Chabé,"91 Av. Jules Quentin, 92000 Nanterre",chabe.fr,01 41 20 95 10,False
Docaposte,"45, 47 Bd Paul Vaillant Couturier, 94200 Ivry-sur-Seine",docaposte.com,01 56 29 70 01,True
Knauf IDF / Ouest - Marolles-sur-Seine,"Rte de Bray, 77130 Marolles-sur-Seine",knauf.fr,01 64 70 52 00,True
Centre d' Imagerie Medicale du Galilée,"3 Rue Pierre Mendès France, 77200 Torcy",cimg77.fr,01 60 06 62 24,True
NA,NA,NA,NA,NA
Société Centrale Canine,"155 Av. Jean Jaurès, 93300 Aubervilliers",centrale-canine.fr,01 49 37 54 00,True
Busch Vacuum Solutions,"16 Rue du Bois Chaland, 91090 Lisses",buschvacuum.com,01 69 89 89 89,True
SRBG Saint-Germain-en-Laye,"Cité du Grand Cormier BP 20878, Rte du Grand Cormier, 78108 Saint-Germain-en-Laye",srbg.fr,01 34 93 03 03,True
NA,NA,NA,NA,NA
Eiffage Énergie Systèmes - Game Ingénierie,"17 Rue de la Belle Étoile, 91540 Ormoy",fr.clemessy.com,01 60 90 58 58,True
GE Healthcare (GEMS),"283 Rue de la Minière, 78530 Buc",gehealthcare.fr,01 30 70 40 40,True
NA,NA,NA,NA,NA
La Française des Jeux,"3 - 7 Quai du Point du Jour, 92100 Boulogne-Billancourt",fdj.fr,01 41 10 35 00,True
NA,NA,NA,NA,NA
Leroux Matériel Services,"10 Chem. de la Chapelle Saint-Antoine, 95300 Ennery",NA,01 30 30 00 89,True
Le Cellier à Fromages Marie Montini,"56 Rue Charles de Gaulle, 78730 Saint-Arnoult-en-Yvelines",NA,01 30 59 93 92,False
STAE,"12 Av. du Garigliano, 91600 Savigny-sur-Orge",stae.fr,01 43 50 78 12,True
Husqvarna,"Parc les Barbanniers, 9-11 All. des Pierres Mayettes, 92230 Gennevilliers",husqvarna.fr,01 40 85 30 00,True
DXC Technology,"Tour Carpe Diem, 31 Pl. des Corolles, 92400 Courbevoie",dxc.technology,01 88 54 40 00,True
Siège social E.Leclerc,"26 Quai Marcel Boyer, 94200 Ivry-sur-Seine",e-leclerc.com,01 49 87 50 00,True
Audiophase,"190 Rue de Vaugirard, 75015 Paris",cinephase.com,01 42 19 29 39,True
Climex,"2B Av. Ampère, 77220 Gretz-Armainvilliers",climex.fr,01 82 21 82 30,True
Amundi,"91 Bd Pasteur, 75015 Paris",legroupe.amundi.com,01 76 33 30 30,False
Voyageurs du Monde - Paris,"55 Rue Sainte-Anne, 75002 Paris",voyageursdumonde.fr,01 42 86 16 00,False
Les Notaires du Trocadéro - Notaires à Paris 16,"32 Av. Raymond Poincaré, 75116 Paris",lesnotairesdutrocadero.fr,01 53 65 71 00,True
Delisle SAS,"BP25 Anc. Chem. de Provins, 77320 La Ferté-Gaucher",delisle-sa.com,01 64 75 88 88,True
Antin Residences,"59 Rue de Provence, 75009 Paris",antin-residences.fr,01 49 95 37 37,True
Abeille Assurances,"80 Av. de l'Europe, 92270 Bois-Colombes",abeille-assurances.fr,01 76 62 50 00,True
Les Amis-Service à domicile,"111 Rue Cardinet, 75017 Paris",lesamis17.fr,01 44 85 29 00,True
Balt,"Rue du Fonds des Aulnes, 95160 Montmorency",balt-corp.com,01 39 89 46 41,True
F-m Richard Et Associes,"1 Pl. d'Estienne d'Orves, 75009 Paris",fm-richard.com,01 53 93 60 70,True
Restaurant Guy Savoy,"Monnaie de Paris, 11 Quai de Conti, 75006 Paris",guysavoy.com,01 43 80 40 61,True
NA,NA,NA,NA,NA
Burger King,"84 Bd du Montparnasse, 75014 Paris",burgerking.fr,01 82 73 13 86,True
National Bank Of Kuwait France SA,"90 Av. des Champs-Élysées, 75008 Paris",nbk.com,01 56 59 86 00,False
SGC Sécurité,"94 Av. du Général Leclerc, 93500 Pantin",sgc-securite.fr,01 48 44 04 56,True
GMF Vie,"1 Rue Raoul Dautry, 95120 Ermont",gmf.fr,09 70 80 98 10,True
MARCHÉ FRAIS,"5 Rue Ambroise Thomas, 95100 Argenteuil",marche-frais.com,01 39 61 73 10,True
IDEX Energies,"72 Av. Jean Baptiste Clement, 92100 Boulogne-Billancourt",idex.fr,01 47 12 42 93,True
L'Usine à Chapeaux,"32 Rue Gambetta, 78120 Rambouillet",usineachapeaux.fr,01 30 88 89 00,False
Allez et Associés,"5 Rue Alfred de Vigny, 75008 Paris",allezassocies.com,01 53 57 74 74,True
IBM France,"17 Av. de l'Europe, 92275 Bois-Colombes",ibm.com,01 58 75 00 00,True
Dunod Editeur,"11 Rue Paul Bert, 92240 Malakoff",dunod.com,01 41 23 66 00,True
bedier,"8 Rue Paul Appel, 95310 Saint-Ouen-l'Aumône",grouperougnon.fr,01 30 27 29 20,True
Intermarché EXPRESS Vanves,"2 Rue Ernest Laval, 92170 Vanves",intermarche.com,01 46 38 84 82,True
Le Rocheton YMCA,"Rue de la Forêt, 77000 La Rochette",rocheton.asso.fr,01 64 37 12 32,True
Alta Space,"105-115 Av. Lemerle Vetter, 94400 Vitry-sur-Seine",altaspace.fr,01 46 82 00 15,True
Saint-Gobain Cristaux et Détecteurs,"104 Rue de Larchant, 77140 Saint-Pierre-lès-Nemours",NA,NA,True
Firac,"30 Rue Gustave Eiffel, 78300 Poissy",firac.fr,01 30 06 74 44,True
NA,NA,NA,NA,NA
Mars Et Co,"100 Av. Raymond Poincaré, 75116 Paris",marsandco.com,NA,True
Intermarché SUPER Vaux Le Penil,"27 Rte de Montereau, 77000 Vaux-le-Pénil",intermarche.com,01 64 37 53 50,True
BENLUX,"174 Rue de Rivoli, 75001 Paris",benlux.fr,01 47 03 66 66,True
Théâtre du Châtelet,"2 Rue Edouard Colonne, 75001 Paris",chatelet.com,01 40 28 28 28,True
NA,NA,NA,NA,NA
COMEXPOSIUM,"70 Avenue du Général de Gaulle, 92800 Puteaux",comexposium.fr,01 76 77 11 11,True
Sysco France,"14 Rue Gerty Archimède, 75012 Paris",sysco.fr,NA,True
Omron Electronics,94130 Nogent-sur-Marne,omron.fr,0 825 82 56 79,True
Mecalux Rayonnage Métallique - Paris,"Zac de Montavas, 1 Rue Colbert, 91320 Wissous",mecalux.fr,01 60 11 92 92,True
Hansgrohe Sarl,"27 Rue Georges Besse, 92182 Antony",hansgrohe.fr,01 46 11 45 00,True
NA,NA,NA,NA,NA
Edipost - DFS,"30 Av. Ferdinand de Lesseps, 91420 Morangis",edipost.fr,01 69 10 21 50,True
FONCIA | Agence Immobilière | Location-Syndic-Gestion-Locative | Noisy-Le-Grand | Pl Gustave courbet,"409 Place Gustave Courbet La Closerie du Mont-d'Est - Immeuble le Stratège stationnement niveau 2 à proximité de l’allée 17, 93160 Noisy-le-Grand",fr.foncia.com,01 64 62 50 00,True
Intermarché SUPER Égly,"22 Av. d'Arpajon, 91520 Égly",intermarche.com,01 64 90 91 90,True
Hôpital privé Claude Galien - Ramsay Santé,"20 Rte de Boussy-Saint-Antoine, 91480 Quincy-sous-Sénart",ramsaysante.fr,01 69 39 90 00,True
Emmaüs Solidarité,"32 Rue des Bourdonnais, 75001 Paris",emmaus-solidarite.org,01 44 82 77 20,True
Les Poussinets,"37 Rue du Général Leclerc, 95210 Saint-Gratien",NA,01 39 89 09 43,True
Stellantis Finance & Services - CREDIPAR,"2 Bd de l'Europe, 78300 Poissy",stellantis-finance-services.fr,NA,True
AT 92 (Association Tutélaire des Hauts de Seine) réseau courbevoie,"33 Rue du Moulin des Bruyères, 92400 Courbevoie",at92.asso.fr,01 41 25 00 10,True
Actifs Cosmétiques Laboratoires Expanscience,"Tour First, 1 Pl. des Saisons, 92400 Courbevoie",expanscience.com,01 43 34 60 00,True
Tour Saint-Gobain,"12 Pl. de l'Iris, 92400 Courbevoie",saint-gobain.com,01 88 54 00 00,True
STG Orly,"6 rue du Moulin à cailloux Zone Sénia 416, 94310 Orly",stg-logistique.fr,01 41 80 22 22,False
Knauf Plâtres,"Pré Morfontaine, Rue de la Bizière, 77165 Saint-Soupplets",knauf.fr,01 64 36 37 00,False
Soredab,"Rue de la Tremblaye, 78125 La Boissière-École",NA,01 34 94 34 94,True
EHPAD Résidence Les Pensées,"102 Rue Antonin Georges Belin, 95100 Argenteuil",residence-les-pensees.com,01 34 34 82 00,False
Equad RCC,"191 Rue Jean Jacques Rousseau, 92130 Issy-les-Moulineaux",equad.fr,01 46 62 99 99,True
Intermarché SUPER Dourdan,"48 Rue Raymond Laubier, 91410 Dourdan",intermarche.com,01 64 59 69 09,True
REELAX - TORDJMAN Métal,"60 Rue Jean Lemoine, 93230 Romainville",tordjmanmetal.fr,01 41 83 08 93,False
Tenedis,"BAT BETA, PARC TECHNOPOLIS, 3 Av. du Canada, 91940 Les Ulis",tenedis.com,01 64 46 59 59,True
Domino SAS,"2 Rue Hippolyte Mège-Mouriès, 78120 Rambouillet",domino-printing.com,01 30 46 56 78,True
SMABTP,"8 Rue Louis Armand, 75015 Paris",smabtp.fr,01 40 59 70 00,True
Laboratoires Grimberg,"44 Av. Georges Pompidou, 92300 Levallois-Perret",laboratoires-grimberg.com,0 809 10 81 55,True
GHL (Groupe Hubert Logistique),"14 Av. Joseph Paxton, 77164 Ferrières-en-Brie",NA,NA,False
Odity,"8 Rue Henri Becquerel, 92500 Rueil-Malmaison",odity.com,01 47 14 38 85,True
Renault Montlhéry - E.D.A.M - Groupe Losange Autos,"72 N20, 91310 Montlhéry",losangeautos.fr,01 64 49 61 61,True
NA,NA,NA,NA,NA
IBM Interactive,"11 Bd du Mont d'Est, 93160 Noisy-le-Grand",ibminteractive.fr,01 11 38 20 79,True
STIHL FRANCE,"All. des Epinettes, 77200 Torcy",stihl.fr,01 64 62 56 00,False
Manutention Levage Grues à Tour,"10 Rue de la Saussaie, 91220 Brétigny-sur-Orge",mlgt.fr,01 60 84 02 11,True
Les Cars Martin / Transarc,"9 Av. Ampère, 91320 Wissous",lescarsmartin.fr,01 69 10 75 75,True
NA,NA,NA,NA,NA
Arianespace,"Bd de l'Europe, 91006 Évry-Courcouronnes",arianespace.com,01 60 87 60 00,True
Louis Vuitton,"2 Rue du Pont Neuf, 75001 Paris",fr.louisvuitton.com,01 55 80 32 00,True
GALION,"11 Av. des Frères Lumière, 92160 Antony",galion.fr,01 46 66 81 87,True
Icade,"27 Rue Camille Desmoulins, 92130 Issy-les-Moulineaux",icade.fr,01 41 57 70 00,True
Harlequin Editions. Harper Collins,"83 Bd Vincent Auriol, 75013 Paris",NA,01 45 82 47 47,True
NA,NA,NA,NA,NA
CASP,"20 Rue Santerre, 75012 Paris",casp.asso.fr,01 53 33 87 50,True
AKKODIS (Akka),"Albero - Les Quadrants, 3 Av. du Centre, 78280 Guyancourt",akkodis.com,01 79 92 40 00,True
"Sponsorisé
Rent A Car","53B Rte de la Reine, 92100 Boulogne-Billancourt",rentacar.fr,01 46 05 04 83,False
Prisma Media,"13 Rue Henri Barbusse, 92230 Gennevilliers",prismamedia.com,01 73 05 45 45,True
TotalEnergies Lubrifiants Services Automobile TLSA,"105 Bd de la Mission Marchand, 92400 Courbevoie",mytlsa.total.com,01 47 75 50 00,True
Buffalo Grill,"9 Bd du Général de Gaulle, 92120 Montrouge",buffalo-grill.fr,01 75 60 78 94,True
4D SAS,"66 Rte de Sartrouville, 78230 Le Pecq",fr.4d.com,01 30 53 92 00,True
MAN Truck & Bus France SIEGE SOCIAL,"12 avenue Du Bois De L'Epine, 91000 Évry-Courcouronnes",man.eu,01 69 47 16 00,True
Entente Sportive de Nanterre,"14 Av. du Maréchal Joffre, 92000 Nanterre",esnanterre.com,01 47 24 06 02,True
SEMI,"17 Bd des Artisans, 77700 Bailly-Romainvilliers",semi-sa.fr,01 60 42 19 19,True
NA,NA,NA,NA,NA
Thales LAS France,"2 Av. Gay Lussac, 78990 Élancourt",thalesgroup.com,01 34 81 60 00,True
Valode & Pistre,"115 Rue du Bac, 75007 Paris",valode-et-pistre.com,01 53 63 22 00,True
Château de Villiers le Mahieu - Les Maisons de Campagne,"Rue du Ctre, 78770 Villiers-le-Mahieu",lesmaisonsdecampagne.com,01 34 87 44 25,True
Logista France,"Le Bristol, 27 Av. des Murs-du-Parc, 94300 Vincennes",logistafrance.fr,01 49 57 60 00,True
Sandro FB,"150 Bd Haussmann, 75008 Paris",sandro-paris.com,01 40 39 90 21,True
NCS,"28 Rue de la Cartoucherie, 95470 Survilliers",NA,01 34 31 70 00,True
T-Systems France,"1-3 Rue Eugène et Armand Peugeot, 92500 Rueil-Malmaison",t-systems.com,01 55 94 15 15,True
Nestlé France,"34-40 Rue Guynemer, 92130 Issy-les-Moulineaux",nestle.fr,0 809 40 04 12,True
Dedalus France,"22 Av. Galilée, 92350 Le Plessis-Robinson",dedalus-france.fr,01 75 60 91 00,True
Arkema,"420 Rue d'Estienne d'Orves, 92700 Colombes",arkema.com,01 49 00 80 80,True
BWH HOTEL GROUP France,"11 Rue du Débarcadère, 92700 Colombes",bestwestern.fr,01 49 02 30 00,True
Établissement d'Enseignement Spécialisé et de Rééducation pour Handicapés Moteurs,"15 Av. de Verdun, 93140 Bondy",maurice.coutrot.free.fr,01 48 47 15 00,True
Hôpital privé du Val d'Yerres,"31 Rue de l'Abbaye, 91330 Yerres",hopital-prive-val-dyerres.com,01 69 48 48 13,False
Courrèges,"40 Rue François 1er, 75008 Paris",courreges.com,01 53 67 30 73,True
Groupe Lucien Barrière,"33 Rue d'Artois, 75008 Paris",groupebarriere.com,NA,True
Layher Paris,"ZAC le Parc de Bel Air, 17-19 Av. Joseph Paxton, 77164 Ferrières-en-Brie",layher.fr,01 64 76 84 00,True
LISI AEROSPACE,"Central Seine 46, 50 Quai de la Rapée, 75583 Paris",lisi-aerospace.com,01 40 19 82 00,True
Docaposte,"45, 47 Bd Paul Vaillant Couturier, 94200 Ivry-sur-Seine",docaposte.com,01 56 29 70 01,True
Indigo Group,"LA DÉFENSE, 1 Pl. des Degrés, 92800 Puteaux",group-indigo.com,0 810 26 30 00,True
Bpifrance,"27 Av. du Général-Leclerc, 94700 Maisons-Alfort",bpifrance-creation.fr,01 45 18 85 03,True
Societe De Marquage Et De Signalisation,"174-178 Quai de Jemmapes, 75010 Paris",NA,NA,True
Future Informatique - Theotech,"1 Rue Théodule Ribot, 75017 Paris",futureinformatique.fr,01 42 15 31 25,False
BUREAU VERITAS,"Tour Alto, 4 Pl. des Saisons, 92400 Courbevoie",bureauveritas.fr,01 55 24 70 70,True
Warner Bros. Discovery France,"115 Av. Charles de Gaulle, 92200 Neuilly-sur-Seine",warnerbros.fr,01 72 25 00 00,True
Intermarché SUPER Orgeval,"Rte de Quarante Sous, 78630 Orgeval",intermarche.com,01 39 75 77 00,True
Semeru Fayat Energie Services,"54 56 Rue d'Arcueil, 94150 Rungis",semeru.fayat.com,01 56 72 77 00,True
PcVue France,"2 Av. de la Cristallerie, 92310 Sèvres",pcvuesolutions.com,01 41 14 36 00,True
Imerys,"43 Quai de Grenelle, 75015 Paris",imerys.com,01 49 55 63 00,True
Particulier et Finances Editions,"14 Bd Haussmann, 75009 Paris",leparticulier.fr,01 55 56 71 11,True
Tafanel Socodis,"105 Rue d'Aubervilliers, 75018 Paris",tafanel.com,01 44 65 24 24,False
Champagne Construction Rénovation,"15 Av. Élie Baylac, 95660 Champagne-sur-Oise",groupe-balas.com,NA,True
Multimedia Connect,"Air Park de Paris, 3 Av. Jeanne Garnerin Bâtiment le Cormoran, 91320 Wissous",multimedia-connect.com,01 69 79 14 14,True
Le Moulin Larive,"17 Rue Larive, 95680 Montlignon",NA,01 34 27 44 27,False
Urbaine de Travaux,"2 Av. du Général de Gaulle, 91170 Viry-Châtillon",urbaine.com,01 69 12 69 15,True
ORCOM Paris,"15-17 Rue Clisson, 75013 Paris",implantations.orcom.fr,01 53 79 63 63,True
Apple,"7 Av. d'Iéna, 75116 Paris",apple.com,01 56 52 96 00,False
MEHA - Construction Bois,"19 Rue Gabriel Péri, 94460 Valenton",meha.fr,01 43 89 57 88,True
SIA Service,"25 Rue Condorcet, 95150 Taverny",securite-incendie-sia.com,01 30 40 74 10,True
NA,NA,NA,NA,NA
Martin-Brower France,"ZAC du Bois Chaland, 12 Rue du Bois Chaland, 91090 Lisses",martinbrower.com,01 69 11 26 26,False
JEP,"6-10 Av. des Froides Bouillies, 91420 Morangis",jep-sa.fr,01 69 79 36 50,False
Groupement De Partenariats Administratif,"1 Av. du Général de Gaulle, 95140 Garges-lès-Gonesse",NA,NA,True
Jeux Kompan,"363 Rue Marc Seguin, 77190 Dammarie-les-Lys",kompan.fr,01 64 37 73 33,True
SIDEP by Checkpoint,"6 Rue Jean Pierre Timbaud, 78180 Montigny-le-Bretonneux",sidep.info,01 30 47 30 47,True
Éditions du Seuil,"57 Rue Gaston Tessier, 75019 Paris",seuil.com,01 70 96 89 90,False
SPS Medical,"5 Rue de Montigny, 77120 Coulommiers",spsmedical.fr,NA,True
Naturalforme,"20 Bd de l'Europe, 77380 Combs-la-Ville",naturalforme.fr,01 42 96 26 15,False
S.E.E.F.,"13 Rue de la Rivière, 78420 Carrières-sur-Seine",seef.fr,01 61 04 33 00,True
PHOENIX CONTACT,"52 Bd de Beaubourg, 77184 Émerainville",phoenixcontact.com,01 60 17 98 98,True
Apple,"7 Av. d'Iéna, 75116 Paris",apple.com,01 56 52 96 00,False
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Institut de radiothérapie et de radiochirurgie Hartmann - ELSAN,"4 Rue Kléber, 92300 Levallois-Perret",radiotherapie-hartmann.fr,01 47 57 67 10,True
MTB111,"7 Pl. des Martyrs de l'Occupation Allemande 1940-1944, 92110 Clichy",mtb-generative.com,01 47 39 99 20,True
SWISS LIFE FRANCE,"7 Rue Belgrand, 92300 Levallois-Perret",swisslife.fr,01 46 17 38 38,True
Dassault Data Services,"10 Rue Marcel Dassault, 78140 Vélizy-Villacoublay",dassault-data-services.fr,01 61 62 61 13,True
Ehpad Korian La Détente,"5 Rue du Limonet, 77400 Dampmart",korian.fr,01 64 12 76 00,True
Hoa Nam Boutique - Site de production,"5 bis Rue Jean Jacques Rousseau, 94200 Ivry-sur-Seine",hoanam.com,01 88 29 67 56,True
Paris Country Club,"121 Rue du Lieutenant Colonel de Montbrison, 92500 Rueil-Malmaison",pariscountryclub.com,01 47 77 64 00,True
ISM Interprétariat,"90 Av. de Flandre, 75019 Paris",ism-interpretariat.fr,01 53 26 52 50,True
Gardiennage Protection Service,"22 Rue Rottembourg, 75012 Paris",gps-securite.com,01 53 02 01 16,True
SAS Omnicom Média Groupe,"11 Av. André Morizet, 92100 Boulogne-Billancourt",NA,01 74 31 54 00,True
EUGENE PERMA France S.A.S.,"1 Rue du 19 Mars 1962, 92230 Gennevilliers",eugeneperma.com,01 55 84 60 00,True
NA,NA,NA,NA,NA
Super U et Drive,"4 Rés de l'Orée de Marly, 78590 Noisy-le-Roi",coursesu.com,01 34 62 96 56,True
Hôpital privé de l'Est Parisien - Ramsay Santé,"30 Av. du 14 Juillet, 93600 Aulnay-sous-Bois",ramsaysante.fr,01 86 86 35 35,True
Belambra,"63 Av. du Général Leclerc, 92340 Bourg-la-Reine",belambra.fr,01 77 70 90 00,True
NA,NA,NA,NA,NA
Starkey France,"23 Rue Claude Nicolas Ledoux, 94000 Créteil",starkey.fr,01 49 80 74 74,True
Jeanne d’Arc Hôpital Privé Parisien | Inicea,"55 Rue du Commandant René Mouchotte, 94160 Saint-Mandé",inicea.fr,01 49 57 26 00,True
Clinique Claude Bernard - Ramsay Santé,"9 Av. Louis Armand, 95120 Ermont",ramsaygds.fr,01 30 72 34 34,True
VITOGAZ FRANCE,"100 Terr. Boieldieu, 92800 Puteaux",vitogaz.com,09 77 40 11 01,True
La Scam,"5 Av. Velasquez, 75008 Paris",scam.fr,01 56 69 58 58,True
Terideal,"4 Bd Arago, 91320 Wissous",terideal.fr,01 69 81 18 00,True
DXC Technology,"Tour Carpe Diem, 31 Pl. des Corolles, 92400 Courbevoie",dxc.technology,01 88 54 40 00,True
Transports Prevost,"13 Rue des Frères Lumière, 77290 Mitry-Mory",prevost-transports.com,01 60 93 91 61,True
CIVIS Protection Juridique,"90 Av. de Flandre, 75019 Paris",civis.fr,01 53 26 25 25,True
Faiveley Transport,"3 Rue du 19 Mars 1962, 92230 Gennevilliers",wabtec.com,01 48 13 65 00,True
VITRANS,"Rte de Fresnes, 77410 Charny",vitrans.fr,01 60 01 62 25,True
Rothschild Martin Maurel,"29 Av. de Messine, 75008 Paris",rothschildandco.com,01 40 74 40 74,True
Sainte Geneviève Sports,"Av. Jacques Duclos, 91700 Sainte-Geneviève-des-Bois",sgsomnisports.fr,01 60 15 02 89,False
NA,NA,NA,NA,NA
Groupe Henner,"14 Bd du Général Leclerc, 92200 Neuilly-sur-Seine",henner.com,01 55 62 90 00,True
SCOPING,"15 Av. Emile Baudot, 91300 Massy",scoping.fr,01 69 19 43 10,True
ESPERER 95,"Bat 3, 9 Chau. Jules César Porte 206, 95520 Osny",esperer-95.org,01 30 38 86 66,False
NA,NA,NA,NA,NA
Toppan Photomasks France,"224 Bd John Kennedy, 91100 Corbeil-Essonnes",photomask.com,01 64 93 75 00,True
Compagnie Francaise d'Informatique,"7 Rue Pleyel, 93200 Saint-Denis",cfigroupe.com,01 70 94 90 91,True
Aggreko,"Aggreko Head Office 5 Rue Boole Zac de la Rousseau St. Michel Sur Orge, 91240 Paris",aggreko.com,0 825 00 80 07,True
SLOVEG,"EUROPARC, 14 Rue Auguste Perret, 94000 Créteil",sloveg.fr,01 49 77 02 94,True
Association à but non lucratif Adef Résidences,"19 Rue Baudin, 94200 Ivry-sur-Seine",adef-residences.com,01 46 70 16 02,True
Intermarché SUPER Bourg-La-Reine,"79 Rue de la Bièvre, 92340 Bourg-la-Reine",intermarche.com,01 46 65 91 19,True
CENTREVILLE Télévision - Post production,"53 Bd du Général Martial Valin, 75015 Paris",centrevilletv.com,01 53 78 00 00,True
NA,NA,NA,NA,NA
Clévia,"3-7 Pl. de l'Europe, 78140 Vélizy-Villacoublay",clevia.com,01 34 65 89 89,False
ASPP,"35 Bd de Sébastopol, 75001 Paris",aspp.fr,01 53 40 54 40,False
Clinique Sainte Genevieve,"29 Rue Sarrette, 75014 Paris",cliniquesaintegenevieve.com,01 56 53 58 58,False
Eurogroup Consulting,"Immeuble Workstation, 25 Quai du Président Paul Doumer, 92400 Courbevoie",eurogroupconsulting.com,01 49 07 57 00,True
CLAVIM,"47 Rue du Général Leclerc, 92130 Issy-les-Moulineaux",clavim.asso.fr,01 41 23 86 00,True
Dräger France SAS,"Parc de Haute Technologie, 25 Rue Georges Besse, 92160 Antony",draeger.com,01 46 11 56 00,True
Sofrat,"78 Rue Saint-Lazare, 75009 Paris",sofrat.fr,01 41 05 95 96,True
Soins Personnes Agees,"Le Palladium, 139 Bd Saint-Denis, 92400 Courbevoie",NA,01 43 34 15 00,True
NA,NA,NA,NA,NA
Afigec Levallois-Perret,"26-28 Rue Marius Aufan, 92300 Levallois-Perret",afigec.com,01 41 49 06 66,False
SPIE ICS,"148 Av. Pierre Brossolette, 92240 Malakoff",spie-ics.com,01 41 46 41 46,True
Intermarché SUPER Mennecy,"2 Rue Jean Cocteau, 91540 Mennecy",intermarche.com,01 69 90 74 90,False
CMI France,"3 Av. André Malraux, 92300 Levallois-Perret",cmifrance.com,01 87 15 21 21,True
Digital Master Carte,"161 Av. de Verdun, 94200 Ivry-sur-Seine",NA,NA,True
Airel-Quetin,"917 Rue Marcel Paul, 94500 Champigny-sur-Marne",airel-quetin.com,01 48 82 22 22,True
G7 Booking,"22-28 Rue Henri Barbusse, 92110 Clichy",g7booking.com,01 41 27 45 00,False
NA,NA,NA,NA,NA
Aareon France,"9 Rue Jeanne Braconnier, 92360 Meudon",aareon.fr,01 45 37 92 30,True
Brink's Evolution Ile-de-France,"41-45 Bd Romain Rolland, 75014 Paris",NA,01 58 17 53 00,True
SEGIC Ingénierie,"7 Rue des Petits Ruisseaux, 91370 Verrières-le-Buisson",segic-ingenierie.fr,01 69 30 66 66,True
A.S.S.A.D Association de Soins et Service à domicile,"201 Rue Lecourbe, 75015 Paris",ssiad-paris.fr,01 44 19 61 61,True
Altarea Commerce,"87 Rue de Richelieu, 75002 Paris",linkedin.com,01 56 26 24 00,True
