mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
IQVIA,"17 bis Tsse. des Reflets, 92400 Courbevoie",iqvia.com,01 73 20 40 00,False
Fondation Partage et Vie - Aide à domicile Atmosphère Paris,"22 Rue du Sentier, 75002 Paris",fondationpartageetvie.org,01 55 34 13 00,True
Astek Boulogne-Billancourt,"81ter Rue Marcel Dassault 77, 92100 Boulogne-Billancourt",astekgroup.fr,01 88 89 17 68,True
SAS 14 Pyramides Notaires Associés,"29 Av. Mac-Mahon, 75017 Paris",notaires-pyramides.com,01 44 77 37 37,True
EY France,"Tour First, La défense FR, 1 Pl. des Saisons, 92400 Courbevoie",ey.com,01 46 93 60 00,False
Ultrafilter SAS,"6 La Croix Jacquebot, 95450 Vigny",emea.donaldson.com,01 34 48 60 70,False
GN Audio France SA,"Parc Oméga, 3 Bd Jean Moulin bâtiment 2, 78990 Élancourt",jabra.fr,NA,True
PwC France,"63 Rue de Villiers, 92208 Neuilly-sur-Seine",pwc.fr,01 56 57 58 59,True
Ramsay Santé,"39 Rue Mstislav Rostropovitch, 75017 Paris",ramsaysante.eu,01 87 86 23 00,True
Villard Plomberie,"18 Rue Auguste Comte, 92170 Vanves",thierryvillard-plomberie.fr,06 80 13 29 09,False
HERCULE Insertion,"24 Rue Danielle Casanova, 91170 Viry-Châtillon",hercule-multiservices.fr,01 69 45 52 52,True
GRAHAL - Groupe de Recherche Art Histoire Architecture Littérature,"23 Bd Poissonnière, 75002 Paris",grahal.fr,01 49 24 09 57,True
Adelya Terre d'Hygiène,"14 Rue de la Pâture, 95870 Bezons",adelya.net,01 34 23 52 75,False
Sedgwick France,"5 Esp. Charles de Gaulle, 92000 Nanterre",sedgwick.com,01 40 22 80 80,True
Eagc,77680 Roissy-en-Brie,groupekaelis.fr,01 60 28 52 07,True
NA,NA,NA,NA,NA
Enodis,"23 Rue Condorcet, 91700 Fleury-Mérogis",enodis.fr,01 69 02 25 25,True
Holy-Dis,"30 Rue de Mantes, 92711 Colombes",holydis.com,01 55 66 89 89,False
Café Le Carré Élysée.,"49 Av. Franklin Delano Roosevelt, 75008 Paris",NA,01 43 59 91 06,False
Musée d'art et d'histoire du Judaïsme,"Hôtel de Saint-Aignan, 71 Rue du Temple, 75003 Paris",mahj.org,01 53 01 86 53,True
Esri France,"38 Av. du Château, 92195 Meudon",esrifrance.fr,01 46 23 60 60,False
Stordata,"28 Rue Saint-Honoré, 78000 Versailles",stordata.fr,01 30 21 42 42,True
Porsche France,"25 29 Quai Aulagnier, 92600 Asnières-sur-Seine",porsche.com,01 57 65 89 11,True
Sefal Property,"134 Rue Danton, 92300 Levallois-Perret",sefalproperty.com,01 47 58 21 00,True
ALTEN SA,"40 Av. André Morizet, 92100 Boulogne-Billancourt",alten.com,01 46 08 72 00,True
Marionnaud Paris,"115 Rue Réaumur, 75002 Paris",marionnaud.fr,01 40 75 23 00,True
Centre D'Activites Musicales (CAM),"23 Rue des Pinsons, 95610 Éragny",cam-eragny.fr,07 86 14 11 83,False
Groupe Ifop,"78 Rue Championnet, 75018 Paris",ifop.com,01 45 84 14 44,True
AVL LMM,"9 Rue Benoît Frachon, 91120 Palaiseau",avl.com,01 69 19 74 00,True
Sederma,"29 Rue du Chemin Vert, 78610 Le Perray-en-Yvelines",crodapersonalcare.com,01 34 84 10 10,True
A.S.E.C Association Solidarité Emploi Chômage,"2 Bd des Oiseaux, 92700 Colombes",asec-emploi.org,01 47 81 72 28,True
Eden Park,"10-12 Rue de Mont-Louis, 75011 Paris",NA,01 70 92 50 00,True
Assoc Institut Edouard Claparede,"5 Rue du Général Cordonnier, 92200 Neuilly-sur-Seine",institut-claparede.fr,01 47 45 23 70,True
CHEP France,"1 Rue Mozart, 92110 Clichy",chep.com,01 49 68 29 40,True
Cosem - Centre dentaire Magenta,"124 bis Bd de Magenta, 75010 Paris",centre-dentaire-magenta.com,01 53 20 37 20,True
Global Blue France,"103-105 Rue Anatole France, 92300 Levallois-Perret",global-blue.com,01 41 61 51 51,True
Emulithe Villeneuve Le Roi / Eurovia Île de France,"Voie de Seine, 94290 Villeneuve-le-Roi",emulithe.fr,01 49 61 47 00,True
L'Essor,"21 Rue du Dr Emile Roux, 95110 Sannois",essor-tp.fr,01 30 25 81 81,True
U N I R H 75,"00043 Bis Rue d'Hautpoul, 75019 Paris",unirh75.org,01 44 52 40 60,False
Air Liquide Medical Systems,"6 Rue Georges Besse, 92160 Antony",airliquidehealthcare.com,01 40 96 66 00,True
Fenwick-Linde,"1 Rue du Maréchal de Lattre de Tassigny, 78990 Élancourt",fenwick-linde.fr,01 30 68 44 12,True
STILL France,"6 Bd Michael Faraday, 77700 Serris",still.fr,01 64 17 40 00,True
NA,NA,NA,NA,NA
Prima Solutions,"6 Rue Marius Aufan, 92300 Levallois-Perret",prima-solutions.com,01 70 91 24 30,True
Lagardère Travel Retail France,"4 Av. André Malraux, 92300 Levallois-Perret",lagardere-tr.fr,01 40 87 26 00,False
LAPEYRE Siège Social,"2 Rue André Karman, 93300 Aubervilliers",lapeyre.fr,01 48 11 74 00,True
Ilex,"51 Bd Voltaire, 92600 Asnières-sur-Seine",ilex-international.com,01 46 88 03 40,True
Pyxidis,"9 Rte de Marcilly, 77165 Saint-Soupplets",NA,NA,True
Solipro,"11 Av. Dubonnet, 92400 Courbevoie",solipro.fr,01 46 67 58 81,True
Rothschild & Co,"23B Av. de Messine, 75008 Paris",rothschildandco.com,01 53 77 65 10,False
ESSOR,"Place du Dr Pierre, 13 Place du Docteur Pierre, 92000 Nanterre",NA,01 47 25 02 03,True
Garmin France,"55 Av. des Champs Pierreux, 92000 Nanterre",garmin.com,01 55 17 81 81,True
STACI 1,"ZAC des Béthunes, 36 Av. du Fond de Vaux, 95310 Saint-Ouen-l'Aumône",staci.com,01 34 40 29 00,False
Havas Paris,"29 Quai de Dion Bouton, 92800 Puteaux",havasparis.com,01 58 47 93 93,True
Analog Way,"Rue Georges Besse, 92160 Antony",analogway.com,01 81 89 08 60,True
Uniprotect,"143 bis Rue Yves le Coz Hall A, 78000 Versailles",uniprotect.fr,01 39 20 10 10,True
MURPROTEC PARIS,"14 Rue La Fayette, 75009 Paris",hubs.la,0 805 05 00 51,True
Ubiqus,"1 Avenue du Général de Gaulle, 92800 Puteaux",ubiqus.com,01 44 14 15 16,False
Techtronic Industries France SAS,"35 Rue de Guivry, 77990 Le Mesnil-Amelot",NA,01 60 94 69 70,True
NA,NA,NA,NA,NA
E.Leclerc NANTERRE,"99 Rue Paul Vaillant Couturier, 92000 Nanterre",e.leclerc,01 47 24 45 54,True
IECD,"2 Rue Chaintron, 92120 Montrouge",iecd.org,01 45 33 40 50,False
Le Concert Spirituel,"42 Rue du Louvre, 75001 Paris",concertspirituel.com,01 40 26 11 31,True
ADAMA FRANCE,"33 Rue de Verdun, 92150 Suresnes",adama.com,01 41 47 33 33,True
NA,NA,NA,NA,NA
Stimulus,"28 Rue de Mogador, 75009 Paris",stimulus-conseil.com,01 42 96 92 62,True
NeoXam,"46 Rue Notre Dame des Victoires, 75002 Paris",neoxam.com,01 49 11 30 00,True
AIDES (Siège national),"Tour Essor 14 rue Scandicci 93508 Pantin Cedex, 93500 Pantin",aides.org,01 41 83 46 46,True
Carmignac,"24 Pl. Vendôme, 75001 Paris",carmignac.fr,01 42 86 53 35,True
Intermarché SUPER Chatenay Malabry,"440 Av. de la Division Leclerc, 92290 Châtenay-Malabry",intermarche.com,01 46 31 14 21,True
Compagnie des Alpes,"50-52 Bd Haussmann, 75009 Paris",compagniedesalpes.com,01 46 84 88 00,True
Hopening,"4 Rue Bernard Palissy, 92800 Puteaux",hopening.fr,01 78 99 46 46,True
Eowin,"38 Bd Paul Cézanne, 78280 Guyancourt",eowin.com,01 61 08 75 00,True
Villa Jeanne d'Arc,"8 Rue Notre Dame, 95160 Montmorency",villajeannedarc.fr,01 39 64 21 88,True
Schütz France,"Chem. du Buisson Gayet, 91460 Marcoussis",NA,01 69 80 50 00,True
EOS Imaging,"10 Rue Mercœur, 75011 Paris",eos-imaging.com,01 55 25 60 60,True
AMPLI Mutuelle - Libéraux & Indépendants,"27 Bd Berthier, 75858 Paris cedex 17",ampli.fr,01 44 15 20 00,True
"Sponsorisé
MACIF Assurances","27 Rue de la Pépinière, 75008 Paris",agence.macif.fr,09 69 39 49 49,False
ASAMD,"4 Rue Henri Barbusse, 91290 Arpajon",NA,01 60 83 39 09,True
"Fideliance, Cabinet Comptable Fontainebleau (77)","78 Rue Paul Jozon, 77300 Fontainebleau",fideliance.fr,01 64 22 77 44,True
NA,NA,NA,NA,NA
Foret Entreprise,"18 Rue Galilée, 93100 Montreuil",foret-ent.fr,01 48 94 30 58,True
Crédit Coopératif Siège,"12 Bd de Pesaro, 92000 Nanterre",credit-cooperatif.coop,01 47 24 85 00,True
Médiane Système,"54 Rte de Sartrouville, 78230 Le Pecq",medianesysteme.com,01 30 15 95 00,True
Sepur,"Rte des Nourrices, 78850 Thiverval-Grignon",sepur.com,01 30 79 20 00,True
Videlio,"141 Av. des Grésillons, 92230 Gennevilliers",videlio.com,01 46 88 28 28,True
E.Leclerc LE KREMLIN BICETRE CEDEX,"106 Av. de Fontainebleau, 94276 Le Kremlin-Bicêtre",e.leclerc,01 45 21 41 00,True
Société TARDY,"1D Chem. Noir, 95340 Persan",ets-tardy.com,01 39 37 07 10,True
GROUPE DSA,NA,NA,01 69 75 18 70,True
SFEIR,"48 Rue Jacques Dulud, 92200 Neuilly-sur-Seine",sfeir.com,01 41 38 52 00,True
Greenpeace France,"13 Rue d'Enghien, 75010 Paris",greenpeace.fr,01 80 96 96 96,True
YPREMA,"7 Rue Condorcet, 94430 Chennevières-sur-Marne",yprema.fr,01 49 62 01 23,True
Adobe Paris,"94 Rue Lauriston, 75116 Paris",adobe.com,NA,True
Fondation Brigitte Bardot,"28 Rue Vineuse, 75116 Paris",fondationbrigittebardot.fr,01 45 05 14 60,True
Hospitalis,"137 Rue d'Aguesseau, 92100 Boulogne-Billancourt",hospitalis.org,01 49 09 33 99,False
Dubbing Brothers,"19 Rue de la Montjoie, 93210 Saint-Denis",dubbing-brothers.com,01 41 62 74 00,True
EMERIGE - Siège social,"121 Av. de Malakoff, 75116 Paris",groupe-emerige.com,01 47 03 48 63,True
Maisons de Famille La Châtaigneraie,"1 Rue de Franconville, 95240 Cormeilles-en-Parisis",maisonsdefamille.com,01 34 50 41 00,True
Chauffeur privé Paris | Chabé,"91 Av. Jules Quentin, 92000 Nanterre",chabe.fr,01 41 20 95 10,True
Clinique du Trocadéro,"62 Rue de la Tour, 75116 Paris",trocadero-cliniques-paris.fr,01 40 72 41 10,True
NA,NA,NA,NA,NA
Cyrus Conseil,"50 Bd Haussmann, 75009 Paris",cyrusconseil.fr,01 53 93 23 23,True
Travail Entraide,"50 Av. de la Gare, 77350 Le Mée-sur-Seine",travail-entraide.com,01 60 56 50 70,True
EGRPB,"7 Rue Clément Ader, 91700 Fleury-Mérogis",egrpb.com,01 69 46 35 36,True
DMG MORI France,"Parc du Moulin, 1 Rue du Noyer, 95700 Roissy-en-France",fr.dmgmori.com,01 39 94 68 00,True
Gartner,"20 Av. André Prothin, 92400 Courbevoie",gartner.com,01 71 01 31 00,True
SMTP,"3-7 Bd de la Muette, 95140 Garges-lès-Gonesse",smtp-promotion.com,01 34 07 17 77,True
Citémétrie,"23 Rue de la Tombe Issoire, 75014 Paris",citemetrie.fr,01 53 91 03 07,True
Malherbe Paris,"64 Rue de Rome, 75008 Paris",malherbe.paris,01 53 42 48 48,True
Fédération Emmaüs France,"47 Av. de la Résistance, 93100 Montreuil",emmaus-france.org,01 41 58 25 00,True
Wala France,"9 Rue Pierre Dupont, 75010 Paris",NA,01 56 29 14 30,True
Boursorama,"44 Rue Traversière, 92100 Boulogne-Billancourt",groupe.boursorama.fr,NA,True
Super U et Drive,"4 Av. Ardouin, 94420 Le Plessis-Trévise",coursesu.com,01 45 76 66 61,True
McDonald's,"Lieu Dit Les Monts Joies, Rue Du Pont Au Pins, Rn , 20, N20, 91310 Montlhéry",mcdonalds.fr,01 69 63 34 20,False
Acrelec Group,"2 Rue Louis de Broglie, 77400 Saint-Thibault-des-Vignes",acrelec.com,01 72 03 24 10,True
Les Trois Peuples,78180 Montigny-le-Bretonneux,NA,NA,False
Atelier Artistique Béton A.A.B,"1 Rue Blaise Pascal, 77720 Mormant",aab-fr.com,01 64 06 55 20,True
NA,NA,NA,NA,NA
SIG France,"40 Rue Gabriel Crié, 92240 Malakoff",sigplc-france.fr,01 49 65 33 66,True
TELEREP France Agence Ile-de-France/Siège,"ZAI du Petit Parc, 23 Rue des Fontenelles, 78920 Ecquevilly",telerep.fr,01 39 29 01 50,True
Hôtel restaurant Campanile Marne La Vallée - Torcy,"34 Rue du Général de Gaulle, 77200 Torcy",campanile.com,01 60 17 84 85,True
Hitachi Rail STS France,"Ansaldo-STS - Batiment B, 4 Av. du Canada, 91940 Les Ulis",hitachirail.com,01 69 29 65 65,True
McDonald's Coignières,"134 N10, 78310 Coignières",restaurants.mcdonalds.fr,01 34 61 35 61,True
Forever Living Products France,"107 Bd Malesherbes, 75008 Paris",foreverliving.fr,01 45 00 05 01,True
Grands Moulins de Paris,"99 Rue Mirabeau, 94200 Ivry-sur-Seine",grandsmoulinsdeparis.com,01 49 59 75 00,True
Versailles Chantiers,"4 Rue de l'Abbé Rousseaux, 78000 Versailles",gares-sncf.com,NA,False
Tang Frères,"8 Rue Nicolas Appert, 77185 Lognes",tang-freres.fr,01 64 62 98 88,False
Sodiaal,"200 Rue Raymond Losserand, 75014 Paris",sodiaal.fr,01 44 10 90 10,True
IMX France,"110Bis Av. du Général Leclerc, 93500 Pantin",imxpostal.com,NA,True
M.T.R Batiment,"9 Rue René Cassin, 77173 Chevry-Cossigny",mtrbatiment.com,01 60 62 32 00,True
INSPEARIT,"21 Rue de la Banque, 75002 Paris",inspearit.fr,01 80 06 84 33,True
IKEA Plaisir,"202 Rue Henri Barbusse, 78370 Plaisir",ikea.com,09 69 36 20 06,True
Dexia Crédit Local,"Tour Dexia - La défense 2, 1 Passerelle des Reflets, 92400 Courbevoie",dexia-creditlocal.fr,01 58 58 77 77,False
Temsys,"15 All. de l'Europe, 92110 Clichy",NA,NA,True
4D Concept,"41 Av. du Centre, 78180 Montigny-le-Bretonneux",4dconcept.fr,01 61 08 50 20,True
Soletanche Bachy Fondations Spéciales,"18 Rue des Pyrénées, 91320 Wissous",sbfs.fr,01 56 70 27 60,True
Pipière de Paris Sté,"38 Rue Benoît Frachon, 94500 Champigny-sur-Marne",NA,01 45 16 18 45,True
URSA,"9 Prte de Neuilly, 93160 Noisy-le-Grand",ursa.fr,NA,True
Pharmactiv,"2 Rue Galien, 93400 Saint-Ouen-sur-Seine",pharmactiv.fr,01 49 18 73 20,True
CANDIA,"200 Rue Raymond Losserand, 75014 Paris",candia.fr,01 86 92 49 57,True
mc2i,"51 Rue François 1er, 75008 Paris",mc2i.fr,01 44 43 01 00,True
La Financière de l'Echiquier,"53 Av. d'Iéna, 75116 Paris",NA,NA,True
Bimbo QSR Fleury Merogis,"22 Rue Condorcet, 91700 Fleury-Mérogis",NA,NA,True
McDonald's Brétigny-sur-Orge,"Centre Commercial Auchan, Av. de la Maison Neuve, 91220 Brétigny-sur-Orge",restaurants.mcdonalds.fr,01 60 85 06 10,True
Wortest,"2 Bd de la Libération, 93200 Saint-Denis",NA,01 55 87 23 99,True
Otcex Sa,"22 Rue des Capucines, 75002 Paris",otcexgroup.com,01 56 68 45 40,True
Societe D 'exploitation D'angervillier,"Rue de Machery, 91470 Angervilliers",NA,01 60 81 69 00,True
Lazard Frères Gestion,"25 Rue de Courcelles, 75008 Paris",lazardfreresgestion.fr,01 44 13 01 11,True
"Sponsorisé
Shiva Paris 16ème Nord | Ménage et repassage à domicile","16 Rue Benjamin Franklin, 75116 Paris",shiva.fr,01 83 79 12 92,False
Expleo - Site de Saint-Quentin-en-Yvelines,"3 Av. des Prés, 78180 Montigny-le-Bretonneux",expleogroup.com,01 30 12 25 00,True
Sic Express,NA,NA,01 34 45 18 00,True
KYOCERA Document Solutions France,"Espace Technologique de Saint-Aubin, Route de l'Orme, 91190 Gif-sur-Yvette",kyoceradocumentsolutions.fr,01 69 85 26 00,True
AURES Technologies SA,"24 bis Rue Léonard de Vinci, 91090 Lisses",aures.com,01 69 11 16 60,True
Lhoist France,"Tour Winterthur, 102 Terr. Boieldieu, 92800 Puteaux",lhoist.fr,01 53 45 53 45,True
Prodware,"45 Quai de la Seine, 75019 Paris",prodwaregroup.com,09 79 99 97 99,True
Crédit Agricole de Montparnasse Arrivée,"8 Bd de Vaugirard, 75015 Paris",ca-paris.fr,01 40 64 18 90,False
Centre Médical Et Dentaire Opéra,"31-33 Rue de Caumartin, 75009 Paris",cmopera.fr,01 44 51 68 28,True
Eurotitrisation,"12 Rue James Watt, 93200 Saint-Denis",eurotitrisation.fr,01 74 73 04 74,True
Ophtalmic Compagnie,"Paris Nord II - Bâtiment Eddington, 33 Rue des Vanesses, 93420 Villepinte",ophtalmic-compagnie.fr,0 820 77 75 00,True
RENAULT CORBEIL - GROUPE MAURIN,"46 Av. du 8 Mai 1945, 91100 Corbeil-Essonnes",concessionnaire.renault.fr,01 60 90 50 50,True
Microsoft France,"37 Quai du Président Roosevelt, 92130 Issy-les-Moulineaux",microsoft.com,09 70 01 90 90,True
"Loomis FX, Gold and Services (CPoR Devises)","42 Rue Benoît Malon, 94250 Gentilly",loomis-fxgs.fr,01 49 70 55 00,True
Éditions Hatier,"8 Rue d'Assas, 75006 Paris",editions-hatier.fr,01 49 54 49 54,True
Kimberly Clark,"55 Av. des Champs Pierreux, 92000 Nanterre",kcprofessional.com,01 41 91 97 00,True
MM,"8 Rue de Lisbonne, 93110 Rosny-sous-Bois",mm-btp.com,01 58 66 04 04,True
Kloeckner Metals France,"173-179 Bd Félix Faure, 93300 Aubervilliers",kloecknermetals.fr,01 48 39 77 77,False
BARRY CALLEBAUT,"5 Bd Michelet, 78250 Hardricourt",NA,NA,True
EHPAD Les Jardins d'Iroise de Dammarie-les-Lys,"84 Rue Pierre Curie, 77190 Dammarie-les-Lys",lesjardinsiroise.fr,01 64 79 35 35,True
Théorème - A Howden Company,"13 Rue La Fayette, 75009 Paris",theoreme.fr,01 55 32 72 00,True
Eiffage Services,"3-7 Pl. de l'Europe, 78140 Vélizy-Villacoublay",eiffageconcessions.com,02 34 65 89 89,False
GTA GE,"152 Rue de Picpus, 75012 Paris",gtage.fr,01 43 43 56 29,True
Eneria CAT,"Rue de Longpont, 91310 Montlhéry",eneria.fr,01 69 80 21 00,True
Electric Station Climatisation,"82 Rte de Cormeilles, 78500 Sartrouville",esc-clim.com,01 61 04 41 41,True
Europe 2,"2 Rue des Cévennes, 75015 Paris",europe2.fr,NA,True
3C Competence Cuisine Collective,"40 Rue des Mathouzines, 95170 Deuil-la-Barre",cuisine3c.com,01 30 10 07 00,True
Tarkett,"Tour Initiale, 1 Terr. Bellini, 92800 Puteaux",tarkett.fr,01 41 20 40 40,True
Polyconseil,"14-16 Bd Poissonnière, 75009 Paris",polyconseil.fr,01 58 18 67 40,False
CCLS Leasing Solutions,"17 bis Pl. des Reflets Tour D2, 92400 Paris La Défense Cedex",ccls-leasing.fr,01 46 14 75 75,True
SPHERE FRANCE - 75116,"3 Rue Scheffer, 75116 Paris",NA,NA,True
Ressorts Huon Dubois R.H.D,"1 Rue Vermont, 78700 Conflans-Sainte-Honorine",rhd.fr,01 39 72 00 01,True
Smiths Medical France,"3 Rue du Pont des Halles, 94150 Rungis",smiths-medical.com,01 58 42 50 00,True
Psi,"153 Bd Anatole France, 93200 Saint-Denis",NA,06 33 80 69 41,False
Autodesk,"8 Pl. des Vins de France, 75012 Paris",autodesk.fr,01 46 46 38 00,True
Bennes Services,"270 Av. du Maréchal Foch, 77860 Quincy-Voisins",bennes-services.com,01 60 42 28 28,True
Hard Rock Cafe,"14 Bd Montmartre, 75009 Paris",hardrockcafe.com,01 53 24 60 00,True
ITNOVEM.,"1 Av. François Mitterrand, 93210 Saint-Denis",itnovem.com,09 88 81 67 00,True
TEDIS,"9 Av. d'Ouessant, 91140 Villebon-sur-Yvette",NA,01 64 53 15 64,True
RENAULT ARGENTEUIL - ROUSSEAU AUTOMOBILE,"139 Bd Jean Allemane, 95100 Argenteuil",renault-argenteuil.fr,01 30 37 47 62,False
Bronzavia Industrie,"35 Rue de Beauce, 78500 Sartrouville",bronzavia.com,01 61 04 72 30,True
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
Ehpad Tamias,"18 Rte de Boussy-Saint-Antoine, 91480 Quincy-sous-Sénart",residence-tamias.fr,01 69 00 56 56,True
IRi,"4 Rue André Derain, 78240 Chambourcy",iriworldwide.com,01 30 06 22 00,True
Lefèvre Gennevilliers,"23 Bd Louise Michel, 92230 Gennevilliers",lefevre.fr,01 41 11 56 50,True
M2EP,"45 Rue du 8 Mai 1945, 94700 Maisons-Alfort",m2esa.fr,01 43 53 63 00,True
Initiatives Formation Paris sud,"43 Bd du Maréchal Joffre, 92340 Bourg-la-Reine",initiatives.asso.fr,01 41 13 48 23,True
Teleperformance France,"12/14/16 Rue Sarah Bernhardt 12/14/16, 92600 Asnières-sur-Seine",teleperformance.com,01 58 69 36 10,True
Veolia Water Technologies,"1 Pl. Montgolfier, 94410 Saint-Maurice",veoliawatertechnologies.com,01 45 11 55 55,True
E.g.s (Société),"33 Ter Rue Lécuyer, 93400 Saint-Ouen-sur-Seine",egs-sa.com,01 40 11 20 40,False
Assistance Aéronautique et Aérospatiale,"10 Rue Mercœur, 75011 Paris",aaa-aero.com,01 48 06 85 85,True
AXA Investment Managers Paris,"Tour Majunga La Défense, 6 Pl. de la Pyramide, 92800 Puteaux",axa-im.fr,01 44 45 70 00,True
Espace Saint Denis Primeurs,"229 Av. de la République, 93800 Épinay-sur-Seine",espace-primeurs.fr,01 58 34 72 20,True
Association ALTERALIA,"51 Rue de la Commune de Paris, 93300 Aubervilliers",alteralia.com,01 43 52 29 69,True
Patibio,"1 Rue des Frenes, 95610 Éragny",patibio.com,01 34 42 19 66,True
NA,NA,NA,NA,NA
ES Equipements Scientifiques,"127 Rue de Buzenval, 92380 Garches",es-france.com,01 47 95 99 00,True
Nilfisk France,"26 Av. de la Baltique, 91140 Villebon-sur-Yvette",nilfisk.fr,01 69 59 87 00,True
E.Leclerc RUEIL MALMAISON,"58 Av. de Fouilleuse, 92500 Rueil-Malmaison",e.leclerc,01 47 10 04 50,True
SQORUS (ex S&H),"25 Rue de Maubeuge, 75009 Paris",sqorus.com,01 44 54 26 36,True
TITRAFILM,"9-11 Rue Rolland, 93400 Saint-Ouen-sur-Seine",titrafilm.com,01 49 45 40 00,False
VEGA Investment Managers,"115 Rue Montmartre, 75002 Paris",vega-im.com,01 58 19 61 00,True
SECTA AUTOSUR,"20ter Rue de Bezons, 92400 Courbevoie",controle-technique.autosur.fr,01 49 04 15 00,False
Transports Toussaint,"Rue du Chemin Vert, 78610 Le Perray-en-Yvelines",transports-toussaint.fr,01 34 84 69 99,True
Warner Bros. Discovery Sports EMEA,"3 Rue Gaston et René Caudron, 92130 Issy-les-Moulineaux",discoverysports.com,01 40 93 80 00,True
OBO Bettermann France - Siège social et stock nord,"34 Av. du Fief, 95310 Saint-Ouen-l'Aumône",obo.fr,01 34 40 70 20,True
Fresnes Service,"1 Av. des Prés, 94260 Fresnes",fresnes94.fr,01 46 68 20 68,True
NOVATLAS Groupe,"24 Bd Paul Vaillant Couturier, 94200 Ivry-sur-Seine",novatlas.com,01 43 28 26 28,True
Tencate Geosynthetics,"9 Rue Marcel Paul, 95870 Bezons",tencategeo.eu,01 34 23 53 63,True
TECMA ARIES,"11 A Bd de la Marne, 77120 Coulommiers",tecma-aries.com,01 64 04 51 80,True
SQLI Digital Experience,"166 Rue Jules Guesde, 92300 Levallois-Perret",sqli.com,01 85 64 20 20,True
NA,NA,NA,NA,NA
Computer Trade Service,"8 All. des Vendanges, 77183 Croissy-Beaubourg",NA,01 64 80 02 02,False
La Poste,"7 Rue du Colonel Pierre Avia LE LEMNYS 2, 75015 Paris",localiser.laposte.fr,NA,False
Mazars - Expertise Comptable - Paris-La Défense,"61 Rue Henri Regnault, 92400 Courbevoie",mazars.fr,01 49 97 60 00,False
HR Path,"La Défense, Tour Franklin, 100-101 Terr. Boieldieu, 92060 Paris",hr-path.com,01 53 62 22 14,False
Plantex,"6 Rue d'Alembert, 91240 Saint-Michel-sur-Orge",plantex.fr,01 60 16 69 25,True
Infor France,"3 Rue Joseph Monier, 92500 Rueil-Malmaison",infor.com,01 86 99 83 00,True
Banque Neuflize OBC,"3 Av. Hoche, 75008 Paris",neuflizeobc.fr,01 56 21 70 00,True
Ami Services Boucles de Seine,"89 Rue de la Muette, 78600 Maisons-Laffitte",amiservices-bouclesdeseine.fr,01 39 62 30 30,True
Eri Bancaire,"49 Av. Hoche, 75008 Paris",NA,01 55 37 85 85,True
Editis,"92 Av. de France, 75013 Paris",editis.com,01 53 53 30 00,True
Hertz France,"6 Av. Gustave Eiffel, 78180 Montigny-le-Bretonneux",hertz.fr,01 73 13 78 00,True
EQIOM,"Colisée Gardens, 10 Av. de l'Arche, 92400 Courbevoie",eqiom.com,01 41 06 11 00,True
Hôtel Mercure Paris Vélizy,"22 Av. de l'Europe, 78140 Vélizy-Villacoublay",all.accor.com,01 39 46 96 98,True
Rustica,"57 Rue Gaston Tessier, 75019 Paris",rustica.fr,01 53 26 33 00,True
Amgen,"Arcs de Seine, 20 Quai du Point du Jour, 92100 Boulogne-Billancourt",amgen.fr,01 70 28 90 00,True
GT Ile de France Sud,"Immeuble STRAGIC ORLY, 13-15 Rue du Pont des Halles Bâtiment B47 1ème étage, 94150 Rungis",gt-solutions.fr,01 49 78 60 01,True
Domicile Services De Seine Et Marne,"32 Rue des Aubépines, 77370 Nangis",domicile-services-77.com,NA,False
SDFR (Soins à Domicile Fontainebleau et sa Région),"107 Av. de Nemours, 77210 Avon",sdfr77.fr,01 60 72 37 97,True
MBDA,"1 Av. Réaumur, 92350 Le Plessis-Robinson",mbda-systems.com,01 71 54 10 00,True
Horis Services,"17 Rue des Frères Lumière, 77290 Mitry-Mory",horis-services.fr,0 800 00 69 19,True
Héli-Union,"Aérodrome de Toussus-le-Noble, 78117 Châteaufort",heli-union.com,01 39 25 84 84,True
Straumann France,"2 Rue Roger-Salengro, 94120 Fontenay-sous-Bois",straumann.fr,01 64 17 30 00,True
Direct Assurance,"48 Rue Carnot, 92150 Suresnes",direct-assurance.fr,09 70 80 80 04,True
Le Lien,"1 All. des Aulnes, 78190 Trappes",lelien.fr,01 61 31 27 70,False
Hôtel Mercure Paris Boulogne,"37 Pl. René Clair, 92100 Boulogne-Billancourt",all.accor.com,01 49 10 49 00,True
Air Liquide France Industrie / Air Liquide Santé International,"10 Av. Aristide Briand, 92220 Bagneux",airliquide.com,NA,True
Executive Relocations,"9 Rue Thomas Edison, 92230 Gennevilliers",executive-relocations.com,01 41 21 70 70,True
Boutique Fursac Richelieu,"112 Rue de Richelieu, 75002 Paris",fursac.com,01 42 33 52 19,True
ICARE,"93 Rue Nationale, 92100 Boulogne-Billancourt",icare-service.com,01 41 10 19 30,True
Opéra de Massy,"1 Place de France, 91300 Massy",opera-massy.com,01 60 13 13 13,True
"Sponsorisé
ALDI Dépôt - Dammartin-en-Goële","3472 Rue Clement Ader, 77230 Dammartin-en-Goële",aldi.fr,01 60 94 96 10,False
Eiffage Construction,"11 Pl. de l'Europe CS 50570, 78140 Vélizy-Villacoublay",eiffageconstruction.com,01 34 65 89 89,False
NA,NA,NA,NA,NA
